Course,University,District,Z_Score
MANAGEMENT,University of Peradeniya,MULLAITIVU,1.6091
MANAGEMENT,University of Peradeniya,VAVUNIYA,1.6144
MANAGEMENT,University of Peradeniya,TRINCOMALEE,1.6488
MANAGEMENT,University of Peradeniya,BATTICALOA,1.5879
MANAGEMENT,University of Peradeniya,AMPARA,1.5906
MANAGEMENT,University of Peradeniya,PUTTALAM,1.6067
MANAGEMENT,University of Peradeniya,KURUNEGALA,1.5884
MANAGEMENT,University of Peradeniya,ANURADHAPURA,1.6052
MANAGEMENT,University of Peradeniya,POLONNARUWA,1.596
MANAGEMENT,University of Peradeniya,BADULLA,1.6085
MANAGEMENT,University of Peradeniya,MONARAGALA,1.6203
MANAGEMENT,University of Peradeniya,KEGALLE,1.5954
MANAGEMENT,University of Peradeniya,RATNAPURA,1.5955
MANAGEMENT,University of Sri Jayewardenepura,COLOMBO,1.781
MANAGEMENT,University of Sri Jayewardenepura,GAMPAHA,1.8011
MANAGEMENT,University of Sri Jayewardenepura,KALUTARA,1.8042
MANAGEMENT,University of Sri Jayewardenepura,MATALE,1.7898
MANAGEMENT,University of Sri Jayewardenepura,KANDY,1.7995
MANAGEMENT,University of Sri Jayewardenepura,NUWARA ELIYA,1.7863
MANAGEMENT,University of Sri Jayewardenepura,GALLE,1.7936
MANAGEMENT,University of Sri Jayewardenepura,MATARA,1.7827
MANAGEMENT,University of Sri Jayewardenepura,HAMBANTOTA,1.7847
MANAGEMENT,University of Sri Jayewardenepura,JAFFNA,1.8025
MANAGEMENT,University of Sri Jayewardenepura,MANNAR,1.906
MANAGEMENT,University of Sri Jayewardenepura,MULLAITIVU,1.8638
MANAGEMENT,University of Sri Jayewardenepura,VAVUNIYA,1.8014
MANAGEMENT,University of Sri Jayewardenepura,TRINCOMALEE,1.7897
MANAGEMENT,University of Sri Jayewardenepura,BATTICALOA,1.7978
MANAGEMENT,University of Sri Jayewardenepura,AMPARA,1.9218
MANAGEMENT,University of Sri Jayewardenepura,PUTTALAM,1.7979
MANAGEMENT,University of Sri Jayewardenepura,KURUNEGALA,1.7843
MANAGEMENT,University of Sri Jayewardenepura,ANURADHAPURA,1.7928
MANAGEMENT,University of Sri Jayewardenepura,POLONNARUWA,1.8066
MANAGEMENT,University of Sri Jayewardenepura,BADULLA,1.8237
MANAGEMENT,University of Sri Jayewardenepura,MONARAGALA,1.8236
MANAGEMENT,University of Sri Jayewardenepura,KEGALLE,1.7889
MANAGEMENT,University of Sri Jayewardenepura,RATNAPURA,1.7846
MANAGEMENT,University of Kelaniya,COLOMBO,1.6379
MANAGEMENT,University of Kelaniya,GAMPAHA,1.6373
MANAGEMENT,University of Kelaniya,KALUTARA,1.6367
MANAGEMENT,University of Kelaniya,MATALE,1.6552
MANAGEMENT,University of Kelaniya,KANDY,1.6381
MANAGEMENT,University of Kelaniya,NUWARA ELIYA,1.6374
MANAGEMENT,University of Kelaniya,GALLE,1.6367
MANAGEMENT,University of Kelaniya,MATARA,1.6442
MANAGEMENT,University of Kelaniya,HAMBANTOTA,1.6599
MANAGEMENT,University of Kelaniya,TRINCOMALEE,1.6505
MANAGEMENT,University of Kelaniya,BATTICALOA,1.6562
MANAGEMENT,University of Kelaniya,AMPARA,1.6367
MANAGEMENT,University of Kelaniya,PUTTALAM,1.6374
MANAGEMENT,University of Kelaniya,KURUNEGALA,1.6378
MANAGEMENT,University of Kelaniya,ANURADHAPURA,1.6391
MANAGEMENT,University of Kelaniya,POLONNARUWA,1.6578
MANAGEMENT,University of Kelaniya,BADULLA,1.6429
MANAGEMENT,University of Kelaniya,MONARAGALA,1.6521
MANAGEMENT,University of Kelaniya,KEGALLE,1.641
MANAGEMENT,University of Kelaniya,RATNAPURA,1.6415
MANAGEMENT,University of Jaffna,COLOMBO,1.3185
MANAGEMENT,University of Jaffna,GAMPAHA,1.3153
MANAGEMENT,University of Jaffna,KALUTARA,1.3944
MANAGEMENT,University of Jaffna,MATALE,1.2494
MANAGEMENT,University of Jaffna,KANDY,1.3052
MANAGEMENT,University of Jaffna,NUWARA ELIYA,1.179
MANAGEMENT,University of Jaffna,HAMBANTOTA,1.0906
MANAGEMENT,University of Jaffna,JAFFNA,1.066
MANAGEMENT,University of Jaffna,KILINOCHCHI,1.0988
MANAGEMENT,University of Jaffna,MANNAR,1.0787
MANAGEMENT,University of Jaffna,MULLAITIVU,1.2681
MANAGEMENT,University of Jaffna,VAVUNIYA,1.1649
MANAGEMENT,University of Jaffna,TRINCOMALEE,1.0712
MANAGEMENT,University of Jaffna,BATTICALOA,1.1708
MANAGEMENT,University of Jaffna,AMPARA,1.0813
MANAGEMENT,University of Jaffna,PUTTALAM,1.1731
MANAGEMENT,University of Jaffna,KURUNEGALA,1.362
MANAGEMENT,University of Jaffna,ANURADHAPURA,1.2147
MANAGEMENT,University of Jaffna,POLONNARUWA,1.1787
MANAGEMENT,University of Jaffna,BADULLA,1.1799
MANAGEMENT,University of Jaffna,MONARAGALA,1.3498
MANAGEMENT,University of Jaffna,KEGALLE,1.3248
MANAGEMENT,University of Jaffna,RATNAPURA,1.2444
MANAGEMENT,University of Ruhuna,COLOMBO,1.4181
MANAGEMENT,University of Ruhuna,GAMPAHA,1.4148
MANAGEMENT,University of Ruhuna,KALUTARA,1.4149
MANAGEMENT,University of Ruhuna,MATALE,1.4304
MANAGEMENT,University of Ruhuna,KANDY,1.4162
MANAGEMENT,University of Ruhuna,NUWARA ELIYA,1.4201
MANAGEMENT,University of Ruhuna,GALLE,1.4188
MANAGEMENT,University of Ruhuna,MATARA,1.4193
MANAGEMENT,University of Ruhuna,HAMBANTOTA,1.4305
MANAGEMENT,University of Ruhuna,TRINCOMALEE,1.4779
MANAGEMENT,University of Ruhuna,BATTICALOA,1.5693
MANAGEMENT,University of Ruhuna,AMPARA,1.4174
MANAGEMENT,University of Ruhuna,PUTTALAM,1.4582
MANAGEMENT,University of Ruhuna,KURUNEGALA,1.4152
MANAGEMENT,University of Ruhuna,ANURADHAPURA,1.4267
MANAGEMENT,University of Ruhuna,POLONNARUWA,1.4189
MANAGEMENT,University of Ruhuna,BADULLA,1.415
MANAGEMENT,University of Ruhuna,MONARAGALA,1.4148
MANAGEMENT,University of Ruhuna,KEGALLE,1.4199
MANAGEMENT,University of Ruhuna,RATNAPURA,1.4227
MANAGEMENT,"Eastern University, Sri Lanka",COLOMBO,1.3413
MANAGEMENT,"Eastern University, Sri Lanka",KANDY,1.2984
MANAGEMENT,"Eastern University, Sri Lanka",NUWARA ELIYA,1.1832
MANAGEMENT,"Eastern University, Sri Lanka",HAMBANTOTA,1.0918
MANAGEMENT,"Eastern University, Sri Lanka",JAFFNA,1.0089
MANAGEMENT,"Eastern University, Sri Lanka",KILINOCHCHI,1.0157
MANAGEMENT,"Eastern University, Sri Lanka",MANNAR,1.3019
MANAGEMENT,"Eastern University, Sri Lanka",VAVUNIYA,1.2047
MANAGEMENT,"Eastern University, Sri Lanka",TRINCOMALEE,1.0857
MANAGEMENT,"Eastern University, Sri Lanka",BATTICALOA,1.1723
MANAGEMENT,"Eastern University, Sri Lanka",AMPARA,1.0898
MANAGEMENT,"Eastern University, Sri Lanka",PUTTALAM,1.2032
MANAGEMENT,"Eastern University, Sri Lanka",ANURADHAPURA,1.2359
MANAGEMENT,"Eastern University, Sri Lanka",POLONNARUWA,1.2355
MANAGEMENT,"Eastern University, Sri Lanka",BADULLA,1.18
MANAGEMENT,"Eastern University, Sri Lanka",RATNAPURA,1.2459
MANAGEMENT,South Eastern University of Sri Lanka,COLOMBO,1.3382
MANAGEMENT,South Eastern University of Sri Lanka,GAMPAHA,1.3219
MANAGEMENT,South Eastern University of Sri Lanka,KANDY,1.3284
MANAGEMENT,South Eastern University of Sri Lanka,NUWARA ELIYA,1.213
MANAGEMENT,South Eastern University of Sri Lanka,GALLE,1.3444
MANAGEMENT,South Eastern University of Sri Lanka,HAMBANTOTA,1.1
MANAGEMENT,South Eastern University of Sri Lanka,JAFFNA,1.1683
MANAGEMENT,South Eastern University of Sri Lanka,VAVUNIYA,1.2397
MANAGEMENT,South Eastern University of Sri Lanka,TRINCOMALEE,1.07
MANAGEMENT,South Eastern University of Sri Lanka,BATTICALOA,1.2038
MANAGEMENT,South Eastern University of Sri Lanka,AMPARA,1.088
MANAGEMENT,South Eastern University of Sri Lanka,PUTTALAM,1.2147
MANAGEMENT,South Eastern University of Sri Lanka,POLONNARUWA,1.1607
MANAGEMENT,South Eastern University of Sri Lanka,BADULLA,1.1784
MANAGEMENT,South Eastern University of Sri Lanka,RATNAPURA,1.2544
MANAGEMENT,Rajarata University of Sri Lanka,COLOMBO,1.3185
MANAGEMENT,Rajarata University of Sri Lanka,GAMPAHA,1.3109
MANAGEMENT,Rajarata University of Sri Lanka,KALUTARA,1.3781
MANAGEMENT,Rajarata University of Sri Lanka,MATALE,1.2853
MANAGEMENT,Rajarata University of Sri Lanka,KANDY,1.2886
MANAGEMENT,Rajarata University of Sri Lanka,NUWARA ELIYA,1.2886
MANAGEMENT,Rajarata University of Sri Lanka,GALLE,1.3447
MANAGEMENT,Rajarata University of Sri Lanka,HAMBANTOTA,1.2875
MANAGEMENT,Rajarata University of Sri Lanka,JAFFNA,1.4507
MANAGEMENT,Rajarata University of Sri Lanka,MANNAR,1.3341
MANAGEMENT,Rajarata University of Sri Lanka,MULLAITIVU,1.5812
MANAGEMENT,Rajarata University of Sri Lanka,VAVUNIYA,1.352
MANAGEMENT,Rajarata University of Sri Lanka,TRINCOMALEE,1.305
MANAGEMENT,Rajarata University of Sri Lanka,BATTICALOA,1.2869
MANAGEMENT,Rajarata University of Sri Lanka,AMPARA,1.2945
MANAGEMENT,Rajarata University of Sri Lanka,PUTTALAM,1.2859
MANAGEMENT,Rajarata University of Sri Lanka,KURUNEGALA,1.3607
MANAGEMENT,Rajarata University of Sri Lanka,ANURADHAPURA,1.2844
MANAGEMENT,Rajarata University of Sri Lanka,POLONNARUWA,1.2919
MANAGEMENT,Rajarata University of Sri Lanka,BADULLA,1.2889
MANAGEMENT,Rajarata University of Sri Lanka,MONARAGALA,1.2884
MANAGEMENT,Rajarata University of Sri Lanka,KEGALLE,1.3205
MANAGEMENT,Rajarata University of Sri Lanka,RATNAPURA,1.2849
MANAGEMENT,Sabaragamuwa University of Sri Lanka,COLOMBO,1.3542
MANAGEMENT,Sabaragamuwa University of Sri Lanka,GAMPAHA,1.3554
MANAGEMENT,Sabaragamuwa University of Sri Lanka,KALUTARA,1.3689
MANAGEMENT,Sabaragamuwa University of Sri Lanka,MATALE,1.3553
MANAGEMENT,Sabaragamuwa University of Sri Lanka,KANDY,1.3602
MANAGEMENT,Sabaragamuwa University of Sri Lanka,NUWARA ELIYA,1.3637
MANAGEMENT,Sabaragamuwa University of Sri Lanka,GALLE,1.3555
MANAGEMENT,Sabaragamuwa University of Sri Lanka,MATARA,1.3738
MANAGEMENT,Sabaragamuwa University of Sri Lanka,HAMBANTOTA,1.3555
MANAGEMENT,Sabaragamuwa University of Sri Lanka,MANNAR,1.3933
MANAGEMENT,Sabaragamuwa University of Sri Lanka,AMPARA,1.3558
MANAGEMENT,Sabaragamuwa University of Sri Lanka,PUTTALAM,1.3618
MANAGEMENT,Sabaragamuwa University of Sri Lanka,KURUNEGALA,1.3602
MANAGEMENT,Sabaragamuwa University of Sri Lanka,ANURADHAPURA,1.3634
MANAGEMENT,Sabaragamuwa University of Sri Lanka,POLONNARUWA,1.3637
MANAGEMENT,Sabaragamuwa University of Sri Lanka,BADULLA,1.3557
MANAGEMENT,Sabaragamuwa University of Sri Lanka,MONARAGALA,1.3561
MANAGEMENT,Sabaragamuwa University of Sri Lanka,KEGALLE,1.3571
MANAGEMENT,Sabaragamuwa University of Sri Lanka,RATNAPURA,1.3617
MANAGEMENT,Wayamba University of Sri Lanka,COLOMBO,1.3712
MANAGEMENT,Wayamba University of Sri Lanka,GAMPAHA,1.3721
MANAGEMENT,Wayamba University of Sri Lanka,KALUTARA,1.3744
MANAGEMENT,Wayamba University of Sri Lanka,MATALE,1.373
MANAGEMENT,Wayamba University of Sri Lanka,KANDY,1.3758
MANAGEMENT,Wayamba University of Sri Lanka,NUWARA ELIYA,1.376
MANAGEMENT,Wayamba University of Sri Lanka,GALLE,1.3951
MANAGEMENT,Wayamba University of Sri Lanka,MATARA,1.4059
MANAGEMENT,Wayamba University of Sri Lanka,HAMBANTOTA,1.3878
MANAGEMENT,Wayamba University of Sri Lanka,MANNAR,1.3966
MANAGEMENT,Wayamba University of Sri Lanka,TRINCOMALEE,1.3702
MANAGEMENT,Wayamba University of Sri Lanka,AMPARA,1.3894
MANAGEMENT,Wayamba University of Sri Lanka,PUTTALAM,1.3742
MANAGEMENT,Wayamba University of Sri Lanka,KURUNEGALA,1.3702
MANAGEMENT,Wayamba University of Sri Lanka,ANURADHAPURA,1.3724
MANAGEMENT,Wayamba University of Sri Lanka,POLONNARUWA,1.3867
MANAGEMENT,Wayamba University of Sri Lanka,BADULLA,1.3822
MANAGEMENT,Wayamba University of Sri Lanka,MONARAGALA,1.3938
MANAGEMENT,Wayamba University of Sri Lanka,KEGALLE,1.3728
MANAGEMENT,Wayamba University of Sri Lanka,RATNAPURA,1.3737
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,COLOMBO,1.5794
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,GAMPAHA,1.5395
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,KALUTARA,1.4638
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,MATALE,1.4628
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,KANDY,1.5496
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,NUWARA ELIYA,1.5619
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,GALLE,1.5527
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,MATARA,1.5894
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,HAMBANTOTA,1.5439
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,JAFFNA,1.3482
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,KILINOCHCHI,1.2899
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,MANNAR,1.5419
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,MULLAITIVU,1.2196
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,VAVUNIYA,1.5189
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,TRINCOMALEE,1.4408
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,BATTICALOA,1.4687
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,AMPARA,1.5224
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,PUTTALAM,1.341
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,KURUNEGALA,1.5379
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,ANURADHAPURA,1.5616
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,POLONNARUWA,1.5306
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,BADULLA,1.5272
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,MONARAGALA,1.5169
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,KEGALLE,1.5302
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,RATNAPURA,1.583
COMMERCE,University of Sri Jayewardenepura,COLOMBO,1.6096
COMMERCE,University of Sri Jayewardenepura,GAMPAHA,1.6071
COMMERCE,University of Sri Jayewardenepura,KALUTARA,1.6094
COMMERCE,University of Sri Jayewardenepura,MATALE,1.6053
COMMERCE,University of Sri Jayewardenepura,KANDY,1.6095
COMMERCE,University of Sri Jayewardenepura,NUWARA ELIYA,1.6472
COMMERCE,University of Sri Jayewardenepura,GALLE,1.6072
COMMERCE,University of Sri Jayewardenepura,MATARA,1.6053
COMMERCE,University of Sri Jayewardenepura,HAMBANTOTA,1.6351
COMMERCE,University of Sri Jayewardenepura,VAVUNIYA,1.6367
COMMERCE,University of Sri Jayewardenepura,AMPARA,1.6282
COMMERCE,University of Sri Jayewardenepura,KURUNEGALA,1.6062
COMMERCE,University of Sri Jayewardenepura,ANURADHAPURA,1.6294
COMMERCE,University of Sri Jayewardenepura,POLONNARUWA,1.616
COMMERCE,University of Sri Jayewardenepura,BADULLA,1.6169
COMMERCE,University of Sri Jayewardenepura,KEGALLE,1.6071
COMMERCE,University of Sri Jayewardenepura,RATNAPURA,1.6159
COMMERCE,University of Kelaniya,COLOMBO,1.4831
COMMERCE,University of Kelaniya,GAMPAHA,1.4869
COMMERCE,University of Kelaniya,KALUTARA,1.4844
COMMERCE,University of Kelaniya,MATALE,1.5017
COMMERCE,University of Kelaniya,KANDY,1.4844
COMMERCE,University of Kelaniya,NUWARA ELIYA,1.5037
COMMERCE,University of Kelaniya,GALLE,1.4871
COMMERCE,University of Kelaniya,MATARA,1.4943
COMMERCE,University of Kelaniya,HAMBANTOTA,1.4862
COMMERCE,University of Kelaniya,MANNAR,1.4856
COMMERCE,University of Kelaniya,AMPARA,1.4849
COMMERCE,University of Kelaniya,PUTTALAM,1.5497
COMMERCE,University of Kelaniya,KURUNEGALA,1.4926
COMMERCE,University of Kelaniya,ANURADHAPURA,1.4956
COMMERCE,University of Kelaniya,POLONNARUWA,1.5814
COMMERCE,University of Kelaniya,BADULLA,1.4928
COMMERCE,University of Kelaniya,MONARAGALA,1.5037
COMMERCE,University of Kelaniya,KEGALLE,1.4939
COMMERCE,University of Kelaniya,RATNAPURA,1.5002
COMMERCE,University of Jaffna,COLOMBO,1.2849
COMMERCE,University of Jaffna,GAMPAHA,1.2625
COMMERCE,University of Jaffna,KALUTARA,1.2904
COMMERCE,University of Jaffna,KANDY,1.2479
COMMERCE,University of Jaffna,GALLE,1.2685
COMMERCE,University of Jaffna,MATARA,1.2719
COMMERCE,University of Jaffna,MULLAITIVU,1.2541
COMMERCE,University of Jaffna,VAVUNIYA,1.2521
COMMERCE,University of Jaffna,KURUNEGALA,1.3051
COMMERCE,University of Jaffna,POLONNARUWA,1.295
COMMERCE,University of Jaffna,BADULLA,1.2377
COMMERCE,University of Jaffna,MONARAGALA,1.238
COMMERCE,University of Jaffna,KEGALLE,1.278
COMMERCE,University of Jaffna,RATNAPURA,1.2372
COMMERCE,"Eastern University, Sri Lanka",COLOMBO,1.2854
COMMERCE,"Eastern University, Sri Lanka",GAMPAHA,1.2767
COMMERCE,"Eastern University, Sri Lanka",KALUTARA,1.2906
COMMERCE,"Eastern University, Sri Lanka",MATALE,1.1667
COMMERCE,"Eastern University, Sri Lanka",KANDY,1.2512
COMMERCE,"Eastern University, Sri Lanka",NUWARA ELIYA,1.1315
COMMERCE,"Eastern University, Sri Lanka",GALLE,1.2628
COMMERCE,"Eastern University, Sri Lanka",MATARA,1.3261
COMMERCE,"Eastern University, Sri Lanka",HAMBANTOTA,1.056
COMMERCE,"Eastern University, Sri Lanka",MANNAR,1.0686
COMMERCE,"Eastern University, Sri Lanka",MULLAITIVU,1.2356
COMMERCE,"Eastern University, Sri Lanka",VAVUNIYA,1.0574
COMMERCE,"Eastern University, Sri Lanka",TRINCOMALEE,1.0608
COMMERCE,"Eastern University, Sri Lanka",BATTICALOA,1.1332
COMMERCE,"Eastern University, Sri Lanka",AMPARA,1.0562
COMMERCE,"Eastern University, Sri Lanka",PUTTALAM,1.1032
COMMERCE,"Eastern University, Sri Lanka",KURUNEGALA,1.3051
COMMERCE,"Eastern University, Sri Lanka",ANURADHAPURA,1.1168
COMMERCE,"Eastern University, Sri Lanka",POLONNARUWA,1.0879
COMMERCE,"Eastern University, Sri Lanka",BADULLA,1.1269
COMMERCE,"Eastern University, Sri Lanka",MONARAGALA,1.2283
COMMERCE,"Eastern University, Sri Lanka",KEGALLE,1.279
COMMERCE,"Eastern University, Sri Lanka",RATNAPURA,1.1834
COMMERCE,South Eastern University of Sri Lanka,COLOMBO,1.289
COMMERCE,South Eastern University of Sri Lanka,GAMPAHA,1.2833
COMMERCE,South Eastern University of Sri Lanka,KALUTARA,1.3147
COMMERCE,South Eastern University of Sri Lanka,MATALE,1.1869
COMMERCE,South Eastern University of Sri Lanka,KANDY,1.2476
COMMERCE,South Eastern University of Sri Lanka,NUWARA ELIYA,1.1193
COMMERCE,South Eastern University of Sri Lanka,GALLE,1.2646
COMMERCE,South Eastern University of Sri Lanka,MATARA,1.2753
COMMERCE,South Eastern University of Sri Lanka,HAMBANTOTA,1.0437
COMMERCE,South Eastern University of Sri Lanka,JAFFNA,0.8918
COMMERCE,South Eastern University of Sri Lanka,KILINOCHCHI,0.9646
COMMERCE,South Eastern University of Sri Lanka,TRINCOMALEE,0.9556
COMMERCE,South Eastern University of Sri Lanka,BATTICALOA,1.1162
COMMERCE,South Eastern University of Sri Lanka,AMPARA,1.0142
COMMERCE,South Eastern University of Sri Lanka,PUTTALAM,1.0981
COMMERCE,South Eastern University of Sri Lanka,KURUNEGALA,1.3182
COMMERCE,South Eastern University of Sri Lanka,ANURADHAPURA,1.1125
COMMERCE,South Eastern University of Sri Lanka,POLONNARUWA,1.08
COMMERCE,South Eastern University of Sri Lanka,BADULLA,1.1269
COMMERCE,South Eastern University of Sri Lanka,MONARAGALA,1.232
COMMERCE,South Eastern University of Sri Lanka,KEGALLE,1.281
COMMERCE,South Eastern University of Sri Lanka,RATNAPURA,1.2047
MANAGEMENT (PUBLIC) HONOURS,University of Sri Jayewardenepura,COLOMBO,1.5979
MANAGEMENT (PUBLIC) HONOURS,University of Sri Jayewardenepura,GAMPAHA,1.5452
MANAGEMENT (PUBLIC) HONOURS,University of Sri Jayewardenepura,KALUTARA,1.5779
MANAGEMENT (PUBLIC) HONOURS,University of Sri Jayewardenepura,MATALE,1.5862
MANAGEMENT (PUBLIC) HONOURS,University of Sri Jayewardenepura,KANDY,1.5634
MANAGEMENT (PUBLIC) HONOURS,University of Sri Jayewardenepura,NUWARA ELIYA,1.5713
MANAGEMENT (PUBLIC) HONOURS,University of Sri Jayewardenepura,GALLE,1.54
MANAGEMENT (PUBLIC) HONOURS,University of Sri Jayewardenepura,MATARA,1.5497
MANAGEMENT (PUBLIC) HONOURS,University of Sri Jayewardenepura,HAMBANTOTA,1.5189
MANAGEMENT (PUBLIC) HONOURS,University of Sri Jayewardenepura,JAFFNA,1.4919
MANAGEMENT (PUBLIC) HONOURS,University of Sri Jayewardenepura,KILINOCHCHI,1.5127
MANAGEMENT (PUBLIC) HONOURS,University of Sri Jayewardenepura,MANNAR,1.5775
MANAGEMENT (PUBLIC) HONOURS,University of Sri Jayewardenepura,MULLAITIVU,1.517
MANAGEMENT (PUBLIC) HONOURS,University of Sri Jayewardenepura,VAVUNIYA,1.5193
MANAGEMENT (PUBLIC) HONOURS,University of Sri Jayewardenepura,TRINCOMALEE,1.562
MANAGEMENT (PUBLIC) HONOURS,University of Sri Jayewardenepura,BATTICALOA,1.499
MANAGEMENT (PUBLIC) HONOURS,University of Sri Jayewardenepura,AMPARA,1.5522
MANAGEMENT (PUBLIC) HONOURS,University of Sri Jayewardenepura,PUTTALAM,1.5265
MANAGEMENT (PUBLIC) HONOURS,University of Sri Jayewardenepura,KURUNEGALA,1.5648
MANAGEMENT (PUBLIC) HONOURS,University of Sri Jayewardenepura,ANURADHAPURA,1.5806
MANAGEMENT (PUBLIC) HONOURS,University of Sri Jayewardenepura,POLONNARUWA,1.6311
MANAGEMENT (PUBLIC) HONOURS,University of Sri Jayewardenepura,BADULLA,1.5792
MANAGEMENT (PUBLIC) HONOURS,University of Sri Jayewardenepura,MONARAGALA,1.6193
MANAGEMENT (PUBLIC) HONOURS,University of Sri Jayewardenepura,KEGALLE,1.5787
MANAGEMENT (PUBLIC) HONOURS,University of Sri Jayewardenepura,RATNAPURA,1.6051
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",COLOMBO,1.9317
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",GAMPAHA,1.8556
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",KALUTARA,1.864
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",MATALE,1.7385
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",KANDY,1.8075
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",NUWARA ELIYA,1.863
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",GALLE,1.897
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",MATARA,1.9436
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",HAMBANTOTA,1.8041
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",JAFFNA,1.863
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",KILINOCHCHI,1.2875
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",MANNAR,1.5583
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",MULLAITIVU,1.282
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",VAVUNIYA,1.7014
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",TRINCOMALEE,1.7542
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",BATTICALOA,1.9533
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",AMPARA,1.7972
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",PUTTALAM,1.7134
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",KURUNEGALA,1.7715
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",ANURADHAPURA,1.8439
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",POLONNARUWA,1.8352
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",BADULLA,1.867
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",MONARAGALA,1.7155
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",KEGALLE,1.8873
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",RATNAPURA,1.9297
FINANCIAL ENGINEERING #,University of Kelaniya,COLOMBO,1.5815
FINANCIAL ENGINEERING #,University of Kelaniya,GAMPAHA,1.5772
FINANCIAL ENGINEERING #,University of Kelaniya,KALUTARA,1.5996
FINANCIAL ENGINEERING #,University of Kelaniya,KANDY,1.4504
FINANCIAL ENGINEERING #,University of Kelaniya,NUWARA ELIYA,1.3529
FINANCIAL ENGINEERING #,University of Kelaniya,GALLE,1.5297
FINANCIAL ENGINEERING #,University of Kelaniya,MATARA,1.4216
FINANCIAL ENGINEERING #,University of Kelaniya,HAMBANTOTA,1.1957
FINANCIAL ENGINEERING #,University of Kelaniya,JAFFNA,1.0875
FINANCIAL ENGINEERING #,University of Kelaniya,MANNAR,1.063
FINANCIAL ENGINEERING #,University of Kelaniya,TRINCOMALEE,1.1009
