Course,University,District,Z_Score
MANAGEMENT,University of Ruhuna,HAMBANTOTA,1.3975
MANAGEMENT,University of Ruhuna,JAFFNA,1.482
MANAGEMENT,University of Ruhuna,MANNAR,1.4043
MANAGEMENT,University of Ruhuna,TRINCOMALEE,1.4419
MANAGEMENT,University of Ruhuna,BATTICALOA,1.417
MANAGEMENT,University of Ruhuna,AMPARA,1.3914
MANAGEMENT,University of Ruhuna,PUTTALAM,1.3931
MANAGEMENT,University of Ruhuna,KURUNEGALA,1.3974
MANAGEMENT,University of Ruhuna,ANURADHAPURA,1.4173
MANAGEMENT,University of Ruhuna,POLONNARUWA,1.4014
MANAGEMENT,University of Ruhuna,BADULLA,1.3917
MANAGEMENT,University of Ruhuna,MONARAGALA,1.3902
MANAGEMENT,University of Ruhuna,KEGALLE,1.3913
MANAGEMENT,University of Ruhuna,RATNAPURA,1.3927
MANAGEMENT,"Eastern University, Sri Lanka",COLOMBO,1.3233
MANAGEMENT,"Eastern University, Sri Lanka",GAMPAHA,1.3642
MANAGEMENT,"Eastern University, Sri Lanka",KANDY,1.2146
MANAGEMENT,"Eastern University, Sri Lanka",NUWARA ELIYA,1.0325
MANAGEMENT,"Eastern University, Sri Lanka",HAMBANTOTA,1.1543
MANAGEMENT,"Eastern University, Sri Lanka",JAFFNA,1.002
MANAGEMENT,"Eastern University, Sri Lanka",KILINOCHCHI,1.0094
MANAGEMENT,"Eastern University, Sri Lanka",MANNAR,0.9684
MANAGEMENT,"Eastern University, Sri Lanka",MULLAITIVU,0.9981
MANAGEMENT,"Eastern University, Sri Lanka",VAVUNIYA,0.9721
MANAGEMENT,"Eastern University, Sri Lanka",TRINCOMALEE,0.855
MANAGEMENT,"Eastern University, Sri Lanka",BATTICALOA,1.0313
MANAGEMENT,"Eastern University, Sri Lanka",AMPARA,0.9855
MANAGEMENT,"Eastern University, Sri Lanka",PUTTALAM,1.1391
MANAGEMENT,"Eastern University, Sri Lanka",ANURADHAPURA,1.1835
MANAGEMENT,"Eastern University, Sri Lanka",POLONNARUWA,1.0587
MANAGEMENT,"Eastern University, Sri Lanka",BADULLA,1.22
MANAGEMENT,"Eastern University, Sri Lanka",RATNAPURA,1.2099
MANAGEMENT,South Eastern University of Sri Lanka,COLOMBO,1.3729
MANAGEMENT,South Eastern University of Sri Lanka,KANDY,1.2055
MANAGEMENT,South Eastern University of Sri Lanka,NUWARA ELIYA,1.0556
MANAGEMENT,South Eastern University of Sri Lanka,HAMBANTOTA,1.1557
MANAGEMENT,South Eastern University of Sri Lanka,JAFFNA,1.0296
MANAGEMENT,South Eastern University of Sri Lanka,MANNAR,0.9923
MANAGEMENT,South Eastern University of Sri Lanka,VAVUNIYA,1.04
MANAGEMENT,South Eastern University of Sri Lanka,TRINCOMALEE,0.8568
MANAGEMENT,South Eastern University of Sri Lanka,BATTICALOA,1.0483
MANAGEMENT,South Eastern University of Sri Lanka,AMPARA,0.9851
MANAGEMENT,South Eastern University of Sri Lanka,PUTTALAM,1.1745
MANAGEMENT,South Eastern University of Sri Lanka,RATNAPURA,1.2084
MANAGEMENT,Rajarata  University of Sri Lanka,COLOMBO,1.3161
MANAGEMENT,Rajarata  University of Sri Lanka,GAMPAHA,1.29
MANAGEMENT,Rajarata  University of Sri Lanka,KALUTARA,1.3345
MANAGEMENT,Rajarata  University of Sri Lanka,MATALE,1.2521
MANAGEMENT,Rajarata  University of Sri Lanka,KANDY,1.2373
MANAGEMENT,Rajarata  University of Sri Lanka,NUWARA ELIYA,1.2417
MANAGEMENT,Rajarata  University of Sri Lanka,GALLE,1.3005
MANAGEMENT,Rajarata  University of Sri Lanka,MATARA,1.3226
MANAGEMENT,Rajarata  University of Sri Lanka,HAMBANTOTA,1.2392
MANAGEMENT,Rajarata  University of Sri Lanka,MULLAITIVU,1.4426
MANAGEMENT,Rajarata  University of Sri Lanka,VAVUNIYA,1.2366
MANAGEMENT,Rajarata  University of Sri Lanka,TRINCOMALEE,1.2366
MANAGEMENT,Rajarata  University of Sri Lanka,BATTICALOA,1.2518
MANAGEMENT,Rajarata  University of Sri Lanka,AMPARA,1.24
MANAGEMENT,Rajarata  University of Sri Lanka,PUTTALAM,1.2406
MANAGEMENT,Rajarata  University of Sri Lanka,KURUNEGALA,1.279
MANAGEMENT,Rajarata  University of Sri Lanka,ANURADHAPURA,1.2373
MANAGEMENT,Rajarata  University of Sri Lanka,POLONNARUWA,1.2594
MANAGEMENT,Rajarata  University of Sri Lanka,BADULLA,1.2422
MANAGEMENT,Rajarata  University of Sri Lanka,MONARAGALA,1.2605
MANAGEMENT,Rajarata  University of Sri Lanka,KEGALLE,1.3385
MANAGEMENT,Rajarata  University of Sri Lanka,RATNAPURA,1.2373
MANAGEMENT,Sabaragamuwa University of Sri Lanka,COLOMBO,1.3186
MANAGEMENT,Sabaragamuwa University of Sri Lanka,GAMPAHA,1.303
MANAGEMENT,Sabaragamuwa University of Sri Lanka,KALUTARA,1.3328
MANAGEMENT,Sabaragamuwa University of Sri Lanka,MATALE,1.3081
MANAGEMENT,Sabaragamuwa University of Sri Lanka,KANDY,1.3184
MANAGEMENT,Sabaragamuwa University of Sri Lanka,NUWARA ELIYA,1.3172
MANAGEMENT,Sabaragamuwa University of Sri Lanka,GALLE,1.3024
MANAGEMENT,Sabaragamuwa University of Sri Lanka,MATARA,1.3254
MANAGEMENT,Sabaragamuwa University of Sri Lanka,HAMBANTOTA,1.3035
MANAGEMENT,Sabaragamuwa University of Sri Lanka,AMPARA,1.319
MANAGEMENT,Sabaragamuwa University of Sri Lanka,PUTTALAM,1.3731
MANAGEMENT,Sabaragamuwa University of Sri Lanka,KURUNEGALA,1.3027
MANAGEMENT,Sabaragamuwa University of Sri Lanka,ANURADHAPURA,1.3306
MANAGEMENT,Sabaragamuwa University of Sri Lanka,POLONNARUWA,1.3061
MANAGEMENT,Sabaragamuwa University of Sri Lanka,BADULLA,1.3025
MANAGEMENT,Sabaragamuwa University of Sri Lanka,MONARAGALA,1.3045
MANAGEMENT,Sabaragamuwa University of Sri Lanka,KEGALLE,1.3376
MANAGEMENT,Sabaragamuwa University of Sri Lanka,RATNAPURA,1.3056
MANAGEMENT,Wayamba University of Sri Lanka,COLOMBO,1.3215
MANAGEMENT,Wayamba University of Sri Lanka,GAMPAHA,1.3078
MANAGEMENT,Wayamba University of Sri Lanka,KALUTARA,1.3381
MANAGEMENT,Wayamba University of Sri Lanka,MATALE,1.3146
MANAGEMENT,Wayamba University of Sri Lanka,KANDY,1.3111
MANAGEMENT,Wayamba University of Sri Lanka,NUWARA ELIYA,1.3078
MANAGEMENT,Wayamba University of Sri Lanka,GALLE,1.323
MANAGEMENT,Wayamba University of Sri Lanka,MATARA,1.3761
MANAGEMENT,Wayamba University of Sri Lanka,HAMBANTOTA,1.3468
MANAGEMENT,Wayamba University of Sri Lanka,JAFFNA,1.3165
MANAGEMENT,Wayamba University of Sri Lanka,MANNAR,1.3931
MANAGEMENT,Wayamba University of Sri Lanka,TRINCOMALEE,1.3162
MANAGEMENT,Wayamba University of Sri Lanka,BATTICALOA,1.3396
MANAGEMENT,Wayamba University of Sri Lanka,AMPARA,1.336
MANAGEMENT,Wayamba University of Sri Lanka,PUTTALAM,1.3136
MANAGEMENT,Wayamba University of Sri Lanka,KURUNEGALA,1.3081
MANAGEMENT,Wayamba University of Sri Lanka,ANURADHAPURA,1.3317
MANAGEMENT,Wayamba University of Sri Lanka,POLONNARUWA,1.3125
MANAGEMENT,Wayamba University of Sri Lanka,BADULLA,1.3209
MANAGEMENT,Wayamba University of Sri Lanka,MONARAGALA,1.3262
MANAGEMENT,Wayamba University of Sri Lanka,KEGALLE,1.3382
MANAGEMENT,Wayamba University of Sri Lanka,RATNAPURA,1.3168
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,COLOMBO,1.4791
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,GAMPAHA,1.4162
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,KALUTARA,1.4561
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,MATALE,1.4621
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,KANDY,1.4452
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,NUWARA ELIYA,1.4303
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,GALLE,1.4835
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,MATARA,1.4499
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,HAMBANTOTA,1.4462
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,JAFFNA,1.3895
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,KILINOCHCHI,1.3616
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,MANNAR,1.3356
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,MULLAITIVU,0.966
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,VAVUNIYA,1.486
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,TRINCOMALEE,1.4234
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,BATTICALOA,1.491
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,AMPARA,1.4484
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,PUTTALAM,1.3474
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,KURUNEGALA,1.4864
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,ANURADHAPURA,1.4246
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,POLONNARUWA,1.4686
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,BADULLA,1.4661
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,MONARAGALA,1.4331
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,KEGALLE,1.491
REAL ESTATE MANAGEMENT & VALUATION,University of Sri Jayewardenepura,RATNAPURA,1.4769
COMMERCE,University of Sri Jayewardenepura,COLOMBO,1.5329
COMMERCE,University of Sri Jayewardenepura,GAMPAHA,1.5312
COMMERCE,University of Sri Jayewardenepura,KALUTARA,1.533
COMMERCE,University of Sri Jayewardenepura,MATALE,1.5336
COMMERCE,University of Sri Jayewardenepura,KANDY,1.5387
COMMERCE,University of Sri Jayewardenepura,GALLE,1.5308
COMMERCE,University of Sri Jayewardenepura,MATARA,1.538
COMMERCE,University of Sri Jayewardenepura,VAVUNIYA,1.5929
COMMERCE,University of Sri Jayewardenepura,BATTICALOA,1.6037
COMMERCE,University of Sri Jayewardenepura,KURUNEGALA,1.5416
COMMERCE,University of Sri Jayewardenepura,ANURADHAPURA,1.5467
COMMERCE,University of Sri Jayewardenepura,POLONNARUWA,1.624
COMMERCE,University of Sri Jayewardenepura,BADULLA,1.5359
COMMERCE,University of Sri Jayewardenepura,KEGALLE,1.5467
COMMERCE,University of Sri Jayewardenepura,RATNAPURA,1.577
COMMERCE,University of Kelaniya,COLOMBO,1.4484
COMMERCE,University of Kelaniya,GAMPAHA,1.4504
COMMERCE,University of Kelaniya,KALUTARA,1.4524
COMMERCE,University of Kelaniya,MATALE,1.4534
COMMERCE,University of Kelaniya,KANDY,1.4509
COMMERCE,University of Kelaniya,NUWARA ELIYA,1.4578
COMMERCE,University of Kelaniya,GALLE,1.4505
COMMERCE,University of Kelaniya,MATARA,1.4581
COMMERCE,University of Kelaniya,HAMBANTOTA,1.456
COMMERCE,University of Kelaniya,MANNAR,1.4842
COMMERCE,University of Kelaniya,VAVUNIYA,1.5004
COMMERCE,University of Kelaniya,BATTICALOA,1.4643
COMMERCE,University of Kelaniya,AMPARA,1.4745
COMMERCE,University of Kelaniya,PUTTALAM,1.4488
COMMERCE,University of Kelaniya,KURUNEGALA,1.4534
COMMERCE,University of Kelaniya,ANURADHAPURA,1.4494
COMMERCE,University of Kelaniya,POLONNARUWA,1.4664
COMMERCE,University of Kelaniya,BADULLA,1.4527
COMMERCE,University of Kelaniya,MONARAGALA,1.478
COMMERCE,University of Kelaniya,KEGALLE,1.4491
COMMERCE,University of Kelaniya,RATNAPURA,1.4523
COMMERCE,University of Jaffna,COLOMBO,1.2653
COMMERCE,University of Jaffna,GAMPAHA,1.2333
COMMERCE,University of Jaffna,KALUTARA,1.2478
COMMERCE,University of Jaffna,MATALE,1.2476
COMMERCE,University of Jaffna,KANDY,1.2406
COMMERCE,University of Jaffna,GALLE,1.2354
COMMERCE,University of Jaffna,MATARA,1.2448
COMMERCE,University of Jaffna,PUTTALAM,1.396
COMMERCE,University of Jaffna,KURUNEGALA,1.2251
COMMERCE,University of Jaffna,MONARAGALA,1.2273
COMMERCE,University of Jaffna,KEGALLE,1.2897
COMMERCE,"Eastern University, Sri Lanka",COLOMBO,1.2645
COMMERCE,"Eastern University, Sri Lanka",GAMPAHA,1.2356
COMMERCE,"Eastern University, Sri Lanka",KALUTARA,1.2573
COMMERCE,"Eastern University, Sri Lanka",MATALE,1.1853
COMMERCE,"Eastern University, Sri Lanka",KANDY,1.1525
COMMERCE,"Eastern University, Sri Lanka",NUWARA ELIYA,0.9916
COMMERCE,"Eastern University, Sri Lanka",GALLE,1.2335
COMMERCE,"Eastern University, Sri Lanka",MATARA,1.2264
COMMERCE,"Eastern University, Sri Lanka",HAMBANTOTA,1.1297
COMMERCE,"Eastern University, Sri Lanka",JAFFNA,0.992
COMMERCE,"Eastern University, Sri Lanka",TRINCOMALEE,1.1387
COMMERCE,"Eastern University, Sri Lanka",BATTICALOA,0.9995
COMMERCE,"Eastern University, Sri Lanka",AMPARA,1.0385
COMMERCE,"Eastern University, Sri Lanka",PUTTALAM,1.0194
COMMERCE,"Eastern University, Sri Lanka",KURUNEGALA,1.1991
COMMERCE,"Eastern University, Sri Lanka",ANURADHAPURA,1.0371
COMMERCE,"Eastern University, Sri Lanka",POLONNARUWA,1.0206
COMMERCE,"Eastern University, Sri Lanka",BADULLA,1.1346
COMMERCE,"Eastern University, Sri Lanka",MONARAGALA,1.1629
COMMERCE,"Eastern University, Sri Lanka",KEGALLE,1.3031
COMMERCE,"Eastern University, Sri Lanka",RATNAPURA,1.1614
COMMERCE,South Eastern University of Sri Lanka,COLOMBO,1.2652
COMMERCE,South Eastern University of Sri Lanka,GAMPAHA,1.2415
COMMERCE,South Eastern University of Sri Lanka,KALUTARA,1.2655
COMMERCE,South Eastern University of Sri Lanka,MATALE,1.2045
COMMERCE,South Eastern University of Sri Lanka,KANDY,1.1521
COMMERCE,South Eastern University of Sri Lanka,NUWARA ELIYA,0.9038
COMMERCE,South Eastern University of Sri Lanka,GALLE,1.2497
COMMERCE,South Eastern University of Sri Lanka,MATARA,1.2486
COMMERCE,South Eastern University of Sri Lanka,HAMBANTOTA,1.1253
COMMERCE,South Eastern University of Sri Lanka,JAFFNA,0.9554
COMMERCE,South Eastern University of Sri Lanka,KILINOCHCHI,0.9002
COMMERCE,South Eastern University of Sri Lanka,MANNAR,0.8637
COMMERCE,South Eastern University of Sri Lanka,MULLAITIVU,0.8983
COMMERCE,South Eastern University of Sri Lanka,VAVUNIYA,0.8828
COMMERCE,South Eastern University of Sri Lanka,TRINCOMALEE,0.7867
COMMERCE,South Eastern University of Sri Lanka,BATTICALOA,0.9608
COMMERCE,South Eastern University of Sri Lanka,AMPARA,0.932
COMMERCE,South Eastern University of Sri Lanka,PUTTALAM,1.0296
COMMERCE,South Eastern University of Sri Lanka,KURUNEGALA,1.2044
COMMERCE,South Eastern University of Sri Lanka,ANURADHAPURA,1.0328
COMMERCE,South Eastern University of Sri Lanka,POLONNARUWA,1.0332
COMMERCE,South Eastern University of Sri Lanka,BADULLA,1.1362
COMMERCE,South Eastern University of Sri Lanka,MONARAGALA,1.2001
COMMERCE,South Eastern University of Sri Lanka,KEGALLE,1.2922
COMMERCE,South Eastern University of Sri Lanka,RATNAPURA,1.1698
MANAGEMENT AND PUBLIC POLICY,University of Sri Jayewardenepura,COLOMBO,1.4487
MANAGEMENT AND PUBLIC POLICY,University of Sri Jayewardenepura,GAMPAHA,1.3833
MANAGEMENT AND PUBLIC POLICY,University of Sri Jayewardenepura,KALUTARA,1.3928
MANAGEMENT AND PUBLIC POLICY,University of Sri Jayewardenepura,MATALE,1.4387
MANAGEMENT AND PUBLIC POLICY,University of Sri Jayewardenepura,KANDY,1.4004
MANAGEMENT AND PUBLIC POLICY,University of Sri Jayewardenepura,NUWARA ELIYA,1.435
MANAGEMENT AND PUBLIC POLICY,University of Sri Jayewardenepura,GALLE,1.3986
MANAGEMENT AND PUBLIC POLICY,University of Sri Jayewardenepura,MATARA,1.4105
MANAGEMENT AND PUBLIC POLICY,University of Sri Jayewardenepura,HAMBANTOTA,1.3801
MANAGEMENT AND PUBLIC POLICY,University of Sri Jayewardenepura,JAFFNA,1.3396
MANAGEMENT AND PUBLIC POLICY,University of Sri Jayewardenepura,KILINOCHCHI,1.2535
MANAGEMENT AND PUBLIC POLICY,University of Sri Jayewardenepura,MANNAR,1.4093
MANAGEMENT AND PUBLIC POLICY,University of Sri Jayewardenepura,MULLAITIVU,1.1083
MANAGEMENT AND PUBLIC POLICY,University of Sri Jayewardenepura,VAVUNIYA,1.4451
MANAGEMENT AND PUBLIC POLICY,University of Sri Jayewardenepura,TRINCOMALEE,1.4661
MANAGEMENT AND PUBLIC POLICY,University of Sri Jayewardenepura,BATTICALOA,1.3797
MANAGEMENT AND PUBLIC POLICY,University of Sri Jayewardenepura,AMPARA,1.3942
MANAGEMENT AND PUBLIC POLICY,University of Sri Jayewardenepura,PUTTALAM,1.4306
MANAGEMENT AND PUBLIC POLICY,University of Sri Jayewardenepura,KURUNEGALA,1.3872
MANAGEMENT AND PUBLIC POLICY,University of Sri Jayewardenepura,ANURADHAPURA,1.3808
MANAGEMENT AND PUBLIC POLICY,University of Sri Jayewardenepura,POLONNARUWA,1.444
MANAGEMENT AND PUBLIC POLICY,University of Sri Jayewardenepura,BADULLA,1.3768
MANAGEMENT AND PUBLIC POLICY,University of Sri Jayewardenepura,MONARAGALA,1.354
MANAGEMENT AND PUBLIC POLICY,University of Sri Jayewardenepura,KEGALLE,1.397
MANAGEMENT AND PUBLIC POLICY,University of Sri Jayewardenepura,RATNAPURA,1.4285
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",COLOMBO,1.8539
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",GAMPAHA,1.8091
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",KALUTARA,1.8223
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",MATALE,1.4611
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",KANDY,1.6746
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",NUWARA ELIYA,1.4603
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",GALLE,1.7008
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",MATARA,1.8499
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",HAMBANTOTA,1.7737
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",JAFFNA,1.626
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",KILINOCHCHI,1.59
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",MANNAR,1.6063
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",MULLAITIVU,1.2232
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",VAVUNIYA,1.5748
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",TRINCOMALEE,1.6041
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",BATTICALOA,1.7903
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",AMPARA,1.5531
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",PUTTALAM,1.7853
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",KURUNEGALA,1.7639
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",ANURADHAPURA,1.6862
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",POLONNARUWA,1.6645
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",BADULLA,1.6563
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",MONARAGALA,1.8354
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",KEGALLE,1.793
BUSINESS INFORMATION SYSTEMS,"HONOURS BIS
University of Sri Jayewardenepura",RATNAPURA,1.7522
FINANCIAL ENGINEERING,University of Kelaniya,COLOMBO,1.6718
FINANCIAL ENGINEERING,University of Kelaniya,GAMPAHA,1.6844
FINANCIAL ENGINEERING,University of Kelaniya,KALUTARA,1.6566
FINANCIAL ENGINEERING,University of Kelaniya,MATALE,1.6634
FINANCIAL ENGINEERING,University of Kelaniya,KANDY,1.5737
FINANCIAL ENGINEERING,University of Kelaniya,NUWARA ELIYA,1.525
FINANCIAL ENGINEERING,University of Kelaniya,GALLE,1.6403
FINANCIAL ENGINEERING,University of Kelaniya,MATARA,1.6323
FINANCIAL ENGINEERING,University of Kelaniya,HAMBANTOTA,1.5586
FINANCIAL ENGINEERING,University of Kelaniya,JAFFNA,1.4054
FINANCIAL ENGINEERING,University of Kelaniya,KILINOCHCHI,1.345
FINANCIAL ENGINEERING,University of Kelaniya,MANNAR,0.8549
FINANCIAL ENGINEERING,University of Kelaniya,MULLAITIVU,0.8791
FINANCIAL ENGINEERING,University of Kelaniya,VAVUNIYA,1.2761
FINANCIAL ENGINEERING,University of Kelaniya,TRINCOMALEE,1.3764
FINANCIAL ENGINEERING,University of Kelaniya,BATTICALOA,1.6692
FINANCIAL ENGINEERING,University of Kelaniya,AMPARA,1.4548
FINANCIAL ENGINEERING,University of Kelaniya,PUTTALAM,1.5496
FINANCIAL ENGINEERING,University of Kelaniya,KURUNEGALA,1.5818
FINANCIAL ENGINEERING,University of Kelaniya,ANURADHAPURA,1.6127
FINANCIAL ENGINEERING,University of Kelaniya,POLONNARUWA,1.4422
FINANCIAL ENGINEERING,University of Kelaniya,BADULLA,1.6573
FINANCIAL ENGINEERING,University of Kelaniya,MONARAGALA,1.524
FINANCIAL ENGINEERING,University of Kelaniya,KEGALLE,1.6222
FINANCIAL ENGINEERING,University of Kelaniya,RATNAPURA,1.496
BANKING & INSURANCE,"University of Vavuniya, Sri Lanka",COLOMBO,1.2358
BANKING & INSURANCE,"University of Vavuniya, Sri Lanka",GAMPAHA,1.233
BANKING & INSURANCE,"University of Vavuniya, Sri Lanka",KALUTARA,1.267
BANKING & INSURANCE,"University of Vavuniya, Sri Lanka",MATALE,1.2012
BANKING & INSURANCE,"University of Vavuniya, Sri Lanka",KANDY,1.1943
BANKING & INSURANCE,"University of Vavuniya, Sri Lanka",NUWARA ELIYA,1.1047
BANKING & INSURANCE,"University of Vavuniya, Sri Lanka",GALLE,1.2676
BANKING & INSURANCE,"University of Vavuniya, Sri Lanka",MATARA,1.262
BANKING & INSURANCE,"University of Vavuniya, Sri Lanka",HAMBANTOTA,1.2117
BANKING & INSURANCE,"University of Vavuniya, Sri Lanka",JAFFNA,1.0513
BANKING & INSURANCE,"University of Vavuniya, Sri Lanka",KILINOCHCHI,1.0025
BANKING & INSURANCE,"University of Vavuniya, Sri Lanka",MANNAR,0.7953
BANKING & INSURANCE,"University of Vavuniya, Sri Lanka",MULLAITIVU,1.0215
BANKING & INSURANCE,"University of Vavuniya, Sri Lanka",VAVUNIYA,0.9619
BANKING & INSURANCE,"University of Vavuniya, Sri Lanka",TRINCOMALEE,1.1019
BANKING & INSURANCE,"University of Vavuniya, Sri Lanka",BATTICALOA,1.1726
BANKING & INSURANCE,"University of Vavuniya, Sri Lanka",AMPARA,0.9505
BANKING & INSURANCE,"University of Vavuniya, Sri Lanka",PUTTALAM,1.0691
BANKING & INSURANCE,"University of Vavuniya, Sri Lanka",KURUNEGALA,1.2323
BANKING & INSURANCE,"University of Vavuniya, Sri Lanka",ANURADHAPURA,1.135
BANKING & INSURANCE,"University of Vavuniya, Sri Lanka",POLONNARUWA,1.0386
BANKING & INSURANCE,"University of Vavuniya, Sri Lanka",BADULLA,1.2073
BANKING & INSURANCE,"University of Vavuniya, Sri Lanka",MONARAGALA,1.1817
BANKING & INSURANCE,"University of Vavuniya, Sri Lanka",KEGALLE,1.254
BANKING & INSURANCE,"University of Vavuniya, Sri Lanka",RATNAPURA,1.1932
SERVICE MANAGEMENT,"Gampaha Wickramarachchi University of Indigenous Medicine, 
Sri Lanka",COLOMBO,1.2922
SERVICE MANAGEMENT,"Gampaha Wickramarachchi University of Indigenous Medicine, 
Sri Lanka",GAMPAHA,1.2168
SERVICE MANAGEMENT,"Gampaha Wickramarachchi University of Indigenous Medicine, 
Sri Lanka",KALUTARA,1.276
SERVICE MANAGEMENT,"Gampaha Wickramarachchi University of Indigenous Medicine, 
Sri Lanka",MATALE,1.1687
SERVICE MANAGEMENT,"Gampaha Wickramarachchi University of Indigenous Medicine, 
Sri Lanka",KANDY,1.1511
SERVICE MANAGEMENT,"Gampaha Wickramarachchi University of Indigenous Medicine, 
Sri Lanka",NUWARA ELIYA,1.0057
SERVICE MANAGEMENT,"Gampaha Wickramarachchi University of Indigenous Medicine, 
Sri Lanka",GALLE,1.294
SERVICE MANAGEMENT,"Gampaha Wickramarachchi University of Indigenous Medicine, 
Sri Lanka",MATARA,1.2648
SERVICE MANAGEMENT,"Gampaha Wickramarachchi University of Indigenous Medicine, 
Sri Lanka",HAMBANTOTA,1.2395
SERVICE MANAGEMENT,"Gampaha Wickramarachchi University of Indigenous Medicine, 
Sri Lanka",JAFFNA,1.0192
SERVICE MANAGEMENT,"Gampaha Wickramarachchi University of Indigenous Medicine, 
Sri Lanka",KILINOCHCHI,0.9211
SERVICE MANAGEMENT,"Gampaha Wickramarachchi University of Indigenous Medicine, 
Sri Lanka",MANNAR,0.7186
SERVICE MANAGEMENT,"Gampaha Wickramarachchi University of Indigenous Medicine, 
Sri Lanka",MULLAITIVU,0.6872
SERVICE MANAGEMENT,"Gampaha Wickramarachchi University of Indigenous Medicine, 
Sri Lanka",VAVUNIYA,0.9308
SERVICE MANAGEMENT,"Gampaha Wickramarachchi University of Indigenous Medicine, 
Sri Lanka",TRINCOMALEE,1.0179
SERVICE MANAGEMENT,"Gampaha Wickramarachchi University of Indigenous Medicine, 
Sri Lanka",BATTICALOA,0.9443
SERVICE MANAGEMENT,"Gampaha Wickramarachchi University of Indigenous Medicine, 
Sri Lanka",AMPARA,0.9749
SERVICE MANAGEMENT,"Gampaha Wickramarachchi University of Indigenous Medicine, 
Sri Lanka",PUTTALAM,1.259
SERVICE MANAGEMENT,"Gampaha Wickramarachchi University of Indigenous Medicine, 
Sri Lanka",KURUNEGALA,1.1897
SERVICE MANAGEMENT,"Gampaha Wickramarachchi University of Indigenous Medicine, 
Sri Lanka",ANURADHAPURA,1.2214
